transaction_id,card_id,issuer_bank,acquirer_bank,channel,mcc,mcc_description,amount,currency,timestamp,city,latitude,longitude,is_fraud,fraud_pattern
TXN0900036,CARD002159,Stanbic Bank,CBZ Bank,Internet Banking,5999,Retail - Misc,1.75,ZWG,2025-02-04 20:03:55,Bulawayo,-20.16803658261942,28.578697305083608,1,card_testing
TXN0900035,CARD002159,Stanbic Bank,ZB Bank,Internet Banking,5999,Retail - Misc,1.63,ZWG,2025-02-04 20:04:23,Bulawayo,-20.13348665612064,28.56751302743319,1,card_testing
TXN0900041,CARD002159,Stanbic Bank,POSB,Internet Banking,5999,Retail - Misc,1.96,ZWG,2025-02-04 20:05:02,Bulawayo,-20.135506122372924,28.591755432262843,1,card_testing
TXN0900037,CARD002159,Stanbic Bank,BancABC,Internet Banking,5999,Retail - Misc,2.01,ZWG,2025-02-04 20:06:15,Bulawayo,-20.14406723257285,28.642189064703352,1,card_testing
TXN0002660,CARD000403,FBC Bank,Ecobank,ATM,6011,ATM/Cash Withdrawal,39.89,ZWG,2025-02-04 20:06:15,Harare,-17.850598291602854,31.074138340406897,0,none
TXN0017094,CARD000136,CBZ Bank,NMB Bank,Mobile Money,6051,Money Transfer,18.02,ZWG,2025-02-04 20:06:43,Victoria Falls,-17.93339213962765,25.845304024070714,0,none
TXN0900039,CARD002159,Stanbic Bank,BancABC,Internet Banking,5999,Retail - Misc,1.1,ZWG,2025-02-04 20:07:49,Bulawayo,-20.143514759123295,28.55253900043937,1,card_testing
TXN0040998,CARD001349,POSB,POSB,POS,5541,Fuel Stations,115.24,ZWG,2025-02-04 20:14:21,Kwekwe,-18.908641671223155,29.794562525447002,0,none
TXN0006269,CARD001813,ZB Bank,Stanbic Bank,POS,7011,Hotels,62.09,ZWG,2025-02-04 20:14:29,Harare,-17.809240296169246,31.06076744259324,0,none
TXN0031493,CARD000739,CBZ Bank,CABS,POS,5999,Retail - Misc,101.54,ZWG,2025-02-04 20:14:34,Chinhoyi,-17.39739964890853,30.218091184038784,0,none
TXN0900042,CARD002159,Stanbic Bank,BancABC,Internet Banking,5999,Retail - Misc,0.96,ZWG,2025-02-04 20:15:07,Bulawayo,-20.14973839288716,28.57975605092554,1,card_testing
TXN0011356,CARD003704,BancABC,POSB,ATM,6011,ATM/Cash Withdrawal,74.66,USD,2025-02-04 20:15:23,Bulawayo,-20.150425309660964,28.587899116885442,0,none
TXN0056517,CARD001715,ZB Bank,Stanbic Bank,ZIPIT,6051,Money Transfer,79.02,ZWG,2025-02-04 20:19:27,Harare,-17.82432781895485,31.043565880577777,0,none
TXN0004048,CARD002163,Stanbic Bank,FBC Bank,POS,5651,Clothing,19.16,USD,2025-02-04 20:20:04,Harare,-17.8184522006421,31.049650377981152,0,none
TXN0016362,CARD001752,CABS,CABS,Mobile Money,6051,Money Transfer,24.71,ZWG,2025-02-04 20:21:01,Victoria Falls,-17.892142573551695,25.842613544210376,0,none
TXN0056193,CARD001058,CABS,ZB Bank,ZIPIT,6051,Money Transfer,9.56,USD,2025-02-04 20:28:23,Mutare,-18.992638199216884,32.64252754744048,0,none
TXN0033196,CARD003853,NMB Bank,Ecobank,ZIPIT,6051,Money Transfer,66.31,ZWG,2025-02-04 20:37:05,Harare,-17.815668509583794,31.040262255567452,0,none
TXN0017867,CARD000689,CABS,Ecobank,POS,4900,Utilities,81.69,USD,2025-02-04 20:42:35,Kwekwe,-18.95576201957555,29.848767763826608,0,none
TXN0001036,CARD003679,Ecobank,Ecobank,ZIPIT,6051,Money Transfer,78.78,USD,2025-02-04 20:42:46,Kwekwe,-18.905145506233815,29.79317295759455,0,none
TXN0010710,CARD001856,CBZ Bank,Stanbic Bank,POS,4900,Utilities,51.22,ZWG,2025-02-04 20:47:35,Chinhoyi,-17.341801228469034,30.211489956903947,0,none
TXN0015733,CARD001143,CBZ Bank,ZB Bank,POS,5999,Retail - Misc,98.23,ZWG,2025-02-04 20:49:13,Harare,-17.821126555655386,31.040316045814162,0,none
TXN0049109,CARD002155,Ecobank,BancABC,POS,7011,Hotels,52.88,USD,2025-02-04 21:07:08,Masvingo,-20.065589191218137,30.8603700587161,0,none
TXN0030064,CARD002717,FBC Bank,Ecobank,ZIPIT,6051,Money Transfer,287.61,USD,2025-02-04 21:11:26,Harare,-17.82572863504161,31.039641449505936,0,none
TXN0016037,CARD002754,NMB Bank,POSB,Mobile Money,6051,Money Transfer,88.66,ZWG,2025-02-04 21:14:31,Mutare,-18.954122427244876,32.694935821252145,0,none
TXN0057745,CARD001082,Stanbic Bank,Steward Bank,POS,5812,Restaurants,57.49,USD,2025-02-04 21:17:16,Kwekwe,-18.918421299988115,29.841697898920096,0,none
TXN0007686,CARD001081,NMB Bank,NMB Bank,POS,4814,Telecom/Airtime,74.66,ZWG,2025-02-04 21:17:21,Mutare,-18.978010189444362,32.680961559900766,0,none
TXN0038024,CARD002231,CBZ Bank,CABS,ATM,6011,ATM/Cash Withdrawal,10.17,USD,2025-02-04 21:18:53,Gweru,-19.42455685248684,29.820286395618446,0,none
TXN0007016,CARD002929,POSB,FBC Bank,ATM,6011,ATM/Cash Withdrawal,88.25,ZWG,2025-02-04 21:19:19,Chinhoyi,-17.353394270128693,30.144018386496928,0,none
TXN0033030,CARD001987,Stanbic Bank,FBC Bank,POS,5411,Grocery Stores,46.39,USD,2025-02-04 21:19:44,Harare,-17.831131906295827,31.06464170002132,0,none
TXN0050082,CARD000902,ZB Bank,FBC Bank,POS,5541,Fuel Stations,288.56,ZWG,2025-02-04 21:24:58,Mutare,-18.95991264412277,32.71148458645894,0,none
TXN0033048,CARD002908,ZB Bank,Steward Bank,ATM,6011,ATM/Cash Withdrawal,36.94,ZWG,2025-02-04 21:34:22,Harare,-17.82011875937058,31.04454020056956,0,none
TXN0040995,CARD000108,Ecobank,Steward Bank,ZIPIT,6051,Money Transfer,54.6,USD,2025-02-04 21:35:16,Chinhoyi,-17.380936609108534,30.19415300900887,0,none
TXN0052605,CARD001252,ZB Bank,Stanbic Bank,ZIPIT,6051,Money Transfer,89.74,ZWG,2025-02-04 21:43:02,Gweru,-19.449841682468062,29.796890609637728,0,none
TXN0026683,CARD001740,NMB Bank,BancABC,ZIPIT,6051,Money Transfer,29.05,ZWG,2025-02-04 21:46:19,Victoria Falls,-17.94212792046531,25.858233618100254,0,none
TXN0024484,CARD001236,NMB Bank,ZB Bank,Internet Banking,6051,Money Transfer,143.78,ZWG,2025-02-04 21:46:25,Chinhoyi,-17.39956920306642,30.187379551088465,0,none
TXN0001437,CARD002995,BancABC,Stanbic Bank,ZIPIT,6051,Money Transfer,12.69,USD,2025-02-04 21:52:09,Chinhoyi,-17.338552095291263,30.205513281836797,0,none
TXN0051526,CARD000394,CABS,NMB Bank,POS,5999,Retail - Misc,13.16,ZWG,2025-02-04 21:54:10,Mutare,-18.976466830515214,32.6740292173962,0,none
TXN0052142,CARD002298,Stanbic Bank,BancABC,ATM,6011,ATM/Cash Withdrawal,71.16,ZWG,2025-02-04 21:55:20,Gweru,-19.488135409345254,29.835615866936973,0,none
TXN0057738,CARD002789,CBZ Bank,FBC Bank,POS,4814,Telecom/Airtime,72.4,USD,2025-02-04 22:01:08,Kwekwe,-18.951599476803143,29.795472516383484,0,none
TXN0001516,CARD003699,ZB Bank,NMB Bank,ZIPIT,6051,Money Transfer,25.02,USD,2025-02-04 22:03:49,Chinhoyi,-17.371067828540816,30.200099448683858,0,none
TXN0029561,CARD000245,POSB,CABS,Mobile Money,6051,Money Transfer,35.76,ZWG,2025-02-04 22:16:02,Bulawayo,-20.1493028487502,28.550137731282245,0,none
TXN0040353,CARD000090,Steward Bank,ZB Bank,POS,5651,Clothing,38.34,ZWG,2025-02-04 22:16:46,Masvingo,-20.05814437106341,30.830831471641964,0,none
TXN0054718,CARD002685,CABS,NMB Bank,ATM,6011,ATM/Cash Withdrawal,83.17,ZWG,2025-02-04 22:21:04,Victoria Falls,-17.91833999717084,25.858371540701125,0,none
TXN0013676,CARD002657,FBC Bank,CBZ Bank,ZIPIT,6051,Money Transfer,17.12,USD,2025-02-04 22:35:02,Chinhoyi,-17.403985606912894,30.240724137584653,0,none
TXN0028436,CARD002494,Stanbic Bank,FBC Bank,ZIPIT,6051,Money Transfer,13.26,USD,2025-02-04 22:37:23,Chinhoyi,-17.39383629512895,30.192321831725625,0,none
TXN0050218,CARD000599,BancABC,Ecobank,POS,4900,Utilities,123.68,ZWG,2025-02-04 22:37:41,Harare,-17.840482829509092,31.07921559961605,0,none
TXN0028510,CARD003072,CABS,CABS,ATM,6011,ATM/Cash Withdrawal,90.69,USD,2025-02-04 22:38:01,Victoria Falls,-17.925353084319998,25.847330761580587,0,none
TXN0059243,CARD002145,Steward Bank,Steward Bank,POS,6051,Money Transfer,92.31,ZWG,2025-02-04 22:44:28,Masvingo,-20.05536316019881,30.83373797909028,0,none
TXN0005379,CARD002155,Ecobank,POSB,ATM,6011,ATM/Cash Withdrawal,79.44,USD,2025-02-04 22:47:25,Masvingo,-20.06300643774562,30.811728825835893,0,none
TXN0019282,CARD003099,Ecobank,CBZ Bank,ATM,6011,ATM/Cash Withdrawal,17.32,USD,2025-02-04 22:59:33,Chinhoyi,-17.360465820842546,30.223370967167796,0,none
TXN0035800,CARD001673,Ecobank,CABS,ZIPIT,6051,Money Transfer,74.84,ZWG,2025-02-04 23:01:49,Masvingo,-20.026660017358413,30.815707349093493,0,none
TXN0000369,CARD003310,NMB Bank,BancABC,POS,4900,Utilities,22.29,ZWG,2025-02-04 23:02:44,Mutare,-18.958132497387155,32.67033371256845,0,none
TXN0023262,CARD001464,FBC Bank,Steward Bank,POS,5812,Restaurants,66.13,ZWG,2025-02-04 23:05:37,Harare,-17.82463348917995,31.072621619359882,0,none
TXN0036580,CARD001143,CBZ Bank,FBC Bank,POS,6051,Money Transfer,60.24,ZWG,2025-02-04 23:09:42,Harare,-17.77783519750343,31.022752805569578,0,none
TXN0058037,CARD001762,Steward Bank,BancABC,ATM,6011,ATM/Cash Withdrawal,76.09,USD,2025-02-04 23:13:41,Bulawayo,-20.113781750268192,28.57623401288025,0,none
TXN0044472,CARD000803,ZB Bank,FBC Bank,Mobile Money,6051,Money Transfer,25.3,ZWG,2025-02-04 23:15:12,Harare,-17.813903148339282,31.076821381240826,0,none
TXN0037562,CARD001240,CABS,Steward Bank,POS,5411,Grocery Stores,184.12,ZWG,2025-02-04 23:17:09,Mutare,-18.96750824702928,32.65952534196251,0,none
TXN0005714,CARD001419,CBZ Bank,Steward Bank,POS,4900,Utilities,350.48,ZWG,2025-02-04 23:21:50,Bulawayo,-20.1506301109011,28.592097232772403,0,none
TXN0012978,CARD000196,CBZ Bank,CABS,ATM,6011,ATM/Cash Withdrawal,65.96,USD,2025-02-04 23:23:33,Gweru,-19.435997857479354,29.810613478183118,0,none
TXN0015523,CARD003771,NMB Bank,POSB,ZIPIT,6051,Money Transfer,35.92,USD,2025-02-04 23:25:17,Mutare,-18.985149807709178,32.70238118587828,0,none
TXN0012844,CARD003405,Ecobank,NMB Bank,POS,5999,Retail - Misc,18.44,ZWG,2025-02-04 23:34:04,Harare,-17.837801863402287,31.080487776728695,0,none
TXN0028632,CARD002704,Ecobank,POSB,ATM,6011,ATM/Cash Withdrawal,43.46,USD,2025-02-04 23:36:31,Chinhoyi,-17.412113756776915,30.189106313225782,0,none
TXN0039897,CARD000802,CBZ Bank,Ecobank,POS,5411,Grocery Stores,19.42,ZWG,2025-02-04 23:38:25,Bulawayo,-20.134104381650523,28.59930632363579,0,none
TXN0023965,CARD000477,CABS,ZB Bank,ATM,6011,ATM/Cash Withdrawal,12.53,ZWG,2025-02-04 23:45:24,Kwekwe,-18.923488300020892,29.77675782100935,0,none
TXN0011653,CARD001851,NMB Bank,NMB Bank,ATM,6011,ATM/Cash Withdrawal,80.94,USD,2025-02-04 23:46:39,Masvingo,-20.086520916091334,30.859178461575574,0,none
TXN0001080,CARD000599,BancABC,ZB Bank,ATM,6011,ATM/Cash Withdrawal,14.83,ZWG,2025-02-04 23:47:46,Harare,-17.882231023291624,31.086906911565546,0,none
TXN0038314,CARD001539,NMB Bank,Steward Bank,Mobile Money,6051,Money Transfer,34.05,ZWG,2025-02-04 23:52:34,Gweru,-19.508684509944594,29.821994258295657,0,none
TXN0016370,CARD000891,FBC Bank,Steward Bank,ZIPIT,6051,Money Transfer,99.76,USD,2025-02-04 23:56:02,Bulawayo,-20.136274668233735,28.586710328540352,0,none
TXN0002143,CARD001503,CABS,Ecobank,ZIPIT,6051,Money Transfer,12.62,USD,2025-02-04 23:57:29,Harare,-17.831165624992956,31.040277904696712,0,none
TXN0045705,CARD003370,Stanbic Bank,ZB Bank,POS,5541,Fuel Stations,109.16,ZWG,2025-02-05 00:05:08,Victoria Falls,-17.92168346767804,25.867484272802283,0,none
TXN0000548,CARD001954,FBC Bank,Ecobank,POS,5541,Fuel Stations,109.59,ZWG,2025-02-05 00:21:17,Chinhoyi,-17.3866894113329,30.18522899143904,0,none
TXN0046016,CARD003460,Ecobank,ZB Bank,Mobile Money,6051,Money Transfer,71.78,USD,2025-02-05 00:21:28,Gweru,-19.45955437991277,29.83185481054221,0,none
TXN0044700,CARD001644,ZB Bank,NMB Bank,POS,5411,Grocery Stores,229.1,ZWG,2025-02-05 00:22:08,Victoria Falls,-17.93003758288755,25.873799673504905,0,none
TXN0000914,CARD003472,POSB,BancABC,Mobile Money,6051,Money Transfer,34.97,ZWG,2025-02-05 00:30:45,Chinhoyi,-17.397888137733855,30.1954267807144,0,none
TXN0051795,CARD000352,POSB,FBC Bank,Mobile Money,6051,Money Transfer,192.75,ZWG,2025-02-05 00:31:18,Bulawayo,-20.142078113258744,28.579023766925566,0,none
TXN0016977,CARD002371,Stanbic Bank,ZB Bank,Internet Banking,6051,Money Transfer,119.09,USD,2025-02-05 00:39:15,Harare,-17.814067382086215,31.036867281562056,0,none
TXN0058552,CARD000326,CBZ Bank,ZB Bank,POS,5999,Retail - Misc,63.16,USD,2025-02-05 00:42:11,Gweru,-19.422085197442104,29.825997760458215,0,none
TXN0001872,CARD001072,CABS,CBZ Bank,Mobile Money,6051,Money Transfer,17.94,ZWG,2025-02-05 00:48:17,Bulawayo,-20.141069466296187,28.579654127402357,0,none
TXN0029589,CARD001084,ZB Bank,BancABC,Internet Banking,6051,Money Transfer,45.61,ZWG,2025-02-05 00:49:35,Chinhoyi,-17.36527647599174,30.15797159897995,0,none
TXN0024859,CARD000116,FBC Bank,Stanbic Bank,POS,7011,Hotels,67.7,USD,2025-02-05 00:58:26,Victoria Falls,-17.911273947704544,25.866484524077535,0,none
TXN0000534,CARD003743,FBC Bank,FBC Bank,POS,5411,Grocery Stores,285.26,ZWG,2025-02-05 00:59:46,Bulawayo,-20.175531280337246,28.570323156018077,0,none
TXN0024346,CARD003828,FBC Bank,Stanbic Bank,POS,5651,Clothing,45.85,ZWG,2025-02-05 01:06:23,Mutare,-18.979478766731333,32.66051751677533,0,none
TXN0059751,CARD003782,POSB,POSB,ATM,6011,ATM/Cash Withdrawal,49.0,ZWG,2025-02-05 01:06:25,Chinhoyi,-17.356789969061822,30.201849077644486,0,none
TXN0003446,CARD003709,BancABC,CABS,POS,5411,Grocery Stores,49.44,USD,2025-02-05 01:13:04,Victoria Falls,-17.93269482627703,25.826976389683647,0,none
TXN0056277,CARD000615,BancABC,POSB,POS,5541,Fuel Stations,161.15,ZWG,2025-02-05 01:15:44,Victoria Falls,-17.871239241675585,25.83667485956982,0,none
TXN0054744,CARD003616,Stanbic Bank,ZB Bank,Internet Banking,6051,Money Transfer,168.3,ZWG,2025-02-05 01:20:58,Bulawayo,-20.182599199304367,28.555858874633124,0,none
TXN0057900,CARD002954,Steward Bank,CBZ Bank,POS,4814,Telecom/Airtime,38.08,ZWG,2025-02-05 01:25:51,Kwekwe,-18.96508685382994,29.81613407836543,0,none
TXN0038417,CARD001290,Stanbic Bank,CABS,POS,5311,Department Stores,371.04,USD,2025-02-05 01:27:25,Masvingo,-20.085456926896946,30.8219001261416,0,none
TXN0059272,CARD000989,Steward Bank,Steward Bank,Internet Banking,6051,Money Transfer,108.7,USD,2025-02-05 01:31:58,Gweru,-19.424112583756596,29.837586915302047,0,none
TXN0023363,CARD003296,Stanbic Bank,NMB Bank,Mobile Money,6051,Money Transfer,36.82,USD,2025-02-05 01:35:05,Chinhoyi,-17.326488550545893,30.19457938691573,0,none
TXN0042068,CARD002628,ZB Bank,NMB Bank,POS,5812,Restaurants,23.16,USD,2025-02-05 01:39:20,Gweru,-19.425093439618777,29.797223588736976,0,none
TXN0018084,CARD001438,CABS,CABS,ZIPIT,6051,Money Transfer,94.9,USD,2025-02-05 01:44:49,Gweru,-19.412231036664775,29.799235074526372,0,none
TXN0032436,CARD002782,BancABC,CABS,POS,5651,Clothing,94.32,ZWG,2025-02-05 01:45:07,Victoria Falls,-17.879650324186567,25.850018261886667,0,none
TXN0019190,CARD002900,NMB Bank,BancABC,ATM,6011,ATM/Cash Withdrawal,50.21,ZWG,2025-02-05 01:46:56,Victoria Falls,-17.903557393238103,25.85229144787189,0,none
TXN0033230,CARD002946,Steward Bank,CBZ Bank,Internet Banking,6051,Money Transfer,74.38,USD,2025-02-05 01:48:01,Bulawayo,-20.13249302686185,28.58236767778541,0,none
TXN0045584,CARD002407,Ecobank,NMB Bank,POS,4900,Utilities,48.61,ZWG,2025-02-05 01:48:17,Harare,-17.851827723103494,31.051169902231116,0,none
TXN0023312,CARD002315,NMB Bank,CBZ Bank,POS,5311,Department Stores,121.28,USD,2025-02-05 01:49:59,Mutare,-19.016974705857923,32.70415604330954,0,none
TXN0019280,CARD002517,Ecobank,Steward Bank,ZIPIT,6051,Money Transfer,75.45,USD,2025-02-05 01:55:18,Chinhoyi,-17.36262700250808,30.212459269807688,0,none
TXN0048295,CARD001973,POSB,ZB Bank,ATM,6011,ATM/Cash Withdrawal,37.13,ZWG,2025-02-05 02:01:18,Mutare,-18.99399914884578,32.66130169827816,0,none
TXN0038657,CARD002789,CBZ Bank,BancABC,Mobile Money,6051,Money Transfer,61.51,USD,2025-02-05 02:07:44,Kwekwe,-18.91585264692632,29.813658457857276,0,none
TXN0058066,CARD000472,Ecobank,NMB Bank,POS,5812,Restaurants,11.28,ZWG,2025-02-05 02:08:40,Bulawayo,-20.13883472078478,28.602881001356142,0,none
TXN0012146,CARD001888,ZB Bank,POSB,Mobile Money,6051,Money Transfer,79.42,USD,2025-02-05 02:08:52,Chinhoyi,-17.40375083286573,30.1954440159282,0,none
TXN0011828,CARD001906,Ecobank,Steward Bank,ZIPIT,6051,Money Transfer,71.84,ZWG,2025-02-05 02:12:45,Kwekwe,-18.931949790609366,29.819229132082597,0,none
TXN0050123,CARD001124,CABS,POSB,ZIPIT,6051,Money Transfer,53.82,USD,2025-02-05 02:16:13,Kwekwe,-18.929557003257433,29.775124621518533,0,none
TXN0022103,CARD002280,FBC Bank,NMB Bank,POS,5651,Clothing,31.21,USD,2025-02-05 02:19:39,Bulawayo,-20.135309098718267,28.571931715594513,0,none
TXN0033650,CARD003836,CBZ Bank,CBZ Bank,POS,5651,Clothing,3.71,USD,2025-02-05 02:20:59,Masvingo,-20.04982368963113,30.82566077160124,0,none
TXN0910000,CARD003846,NMB Bank,NMB Bank,ATM,6051,Velocity burst,184.5,USD,2025-02-05 02:24:24,Kwekwe,-18.83139517525579,29.824119820292108,1,velocity_abuse
TXN0050092,CARD003266,CABS,CABS,ZIPIT,6051,Money Transfer,71.3,USD,2025-02-05 02:34:58,Kwekwe,-18.953986272452063,29.828320340678278,0,none
TXN0039547,CARD000277,ZB Bank,ZB Bank,ATM,6011,ATM/Cash Withdrawal,32.47,USD,2025-02-05 02:43:41,Bulawayo,-20.14213573842846,28.591704688645613,0,none
TXN0910001,CARD003846,NMB Bank,Steward Bank,POS,5541,Velocity burst,150.19,USD,2025-02-05 02:47:24,Kwekwe,-18.897597911295044,29.770643338167545,1,velocity_abuse
TXN0007102,CARD002869,Stanbic Bank,BancABC,POS,5311,Department Stores,20.56,ZWG,2025-02-05 02:53:01,Masvingo,-20.064030351432823,30.844071573525014,0,none
TXN0020443,CARD001879,ZB Bank,Stanbic Bank,ZIPIT,6051,Money Transfer,93.83,USD,2025-02-05 02:58:55,Victoria Falls,-17.94610120909608,25.8730958672277,0,none
TXN0042778,CARD000309,Stanbic Bank,CBZ Bank,POS,5812,Restaurants,44.69,USD,2025-02-05 03:01:29,Gweru,-19.468490578601934,29.82809033158189,0,none
TXN0910002,CARD003846,NMB Bank,Ecobank,POS,5411,Velocity burst,114.39,USD,2025-02-05 03:02:24,Kwekwe,-18.938549551273116,29.894721189319032,1,velocity_abuse
TXN0910005,CARD003846,NMB Bank,Ecobank,POS,5311,Velocity burst,200.16,USD,2025-02-05 03:05:24,Kwekwe,-18.94947544956207,29.771544283578816,1,velocity_abuse
TXN0910004,CARD003846,NMB Bank,CABS,POS,5812,Velocity burst,103.37,USD,2025-02-05 03:06:24,Kwekwe,-18.99379112964911,29.833167968529537,1,velocity_abuse
TXN0043050,CARD003506,NMB Bank,Ecobank,ATM,6011,ATM/Cash Withdrawal,110.04,ZWG,2025-02-05 03:14:37,Masvingo,-20.06958891636742,30.817705097182568,0,none
TXN0011967,CARD000622,Steward Bank,NMB Bank,POS,6051,Money Transfer,58.93,ZWG,2025-02-05 03:18:08,Chinhoyi,-17.35295173406542,30.194362404317896,0,none
TXN0910003,CARD003846,NMB Bank,ZB Bank,ATM,5311,Velocity burst,115.51,USD,2025-02-05 03:23:24,Kwekwe,-18.947069115815836,29.79513660270071,1,velocity_abuse
TXN0042727,CARD002428,CABS,ZB Bank,ZIPIT,6051,Money Transfer,79.07,ZWG,2025-02-05 03:23:49,Victoria Falls,-17.919194030921084,25.845458885024918,0,none
TXN0058870,CARD002795,ZB Bank,Stanbic Bank,POS,7011,Hotels,15.1,USD,2025-02-05 03:25:57,Victoria Falls,-17.92643866739206,25.880022059044496,0,none
TXN0019832,CARD000621,NMB Bank,Steward Bank,ATM,6011,ATM/Cash Withdrawal,27.15,USD,2025-02-05 03:26:35,Victoria Falls,-17.934036698715136,25.87346386661153,0,none
TXN0010746,CARD001903,BancABC,Steward Bank,ZIPIT,6051,Money Transfer,58.15,ZWG,2025-02-05 03:30:22,Chinhoyi,-17.350645013086186,30.2056641204072,0,none
TXN0013452,CARD000017,FBC Bank,Steward Bank,Mobile Money,6051,Money Transfer,42.89,ZWG,2025-02-05 03:37:05,Victoria Falls,-17.9317916947565,25.841334250567808,0,none
TXN0040193,CARD001694,NMB Bank,FBC Bank,Internet Banking,6051,Money Transfer,15.97,ZWG,2025-02-05 03:37:10,Gweru,-19.429835690579907,29.813716981899123,0,none
TXN0034787,CARD000144,Stanbic Bank,POSB,POS,4900,Utilities,114.25,ZWG,2025-02-05 03:40:02,Gweru,-19.46504777650376,29.821289007071794,0,none
TXN0006514,CARD003582,CBZ Bank,FBC Bank,POS,7011,Hotels,26.24,ZWG,2025-02-05 03:43:27,Masvingo,-20.071840231423565,30.824791717117485,0,none
TXN0053027,CARD001085,BancABC,CBZ Bank,ATM,6011,ATM/Cash Withdrawal,87.13,ZWG,2025-02-05 03:52:58,Mutare,-18.997967029234033,32.70804578071251,0,none
TXN0004172,CARD002718,ZB Bank,NMB Bank,POS,5999,Retail - Misc,7.88,ZWG,2025-02-05 03:53:18,Masvingo,-20.06637922981037,30.882312525473306,0,none
TXN0048644,CARD000344,NMB Bank,Stanbic Bank,POS,5651,Clothing,54.46,ZWG,2025-02-05 03:56:21,Masvingo,-20.07881121839165,30.845866254582116,0,none
TXN0035893,CARD001541,POSB,Ecobank,Internet Banking,6051,Money Transfer,71.82,USD,2025-02-05 03:58:55,Masvingo,-20.083056672197912,30.825543649913072,0,none
TXN0025559,CARD000491,Steward Bank,Steward Bank,ATM,6011,ATM/Cash Withdrawal,51.66,USD,2025-02-05 04:06:14,Kwekwe,-18.918855727644175,29.822040825777552,0,none
TXN0051130,CARD001203,NMB Bank,ZB Bank,Internet Banking,6051,Money Transfer,174.91,USD,2025-02-05 04:08:18,Victoria Falls,-17.924640873582472,25.87393458038126,0,none
TXN0035600,CARD003873,Stanbic Bank,CABS,ATM,6011,ATM/Cash Withdrawal,54.89,ZWG,2025-02-05 04:09:15,Masvingo,-20.057295598163243,30.821470518461663,0,none
TXN0022092,CARD003874,Steward Bank,NMB Bank,Mobile Money,6051,Money Transfer,45.66,ZWG,2025-02-05 04:10:43,Mutare,-18.968032034122288,32.64231604055119,0,none
TXN0017494,CARD003359,Ecobank,CABS,ZIPIT,6051,Money Transfer,75.13,ZWG,2025-02-05 04:10:50,Kwekwe,-18.920532248496606,29.81774436702176,0,none
TXN0055030,CARD001419,CBZ Bank,FBC Bank,ZIPIT,6051,Money Transfer,364.68,ZWG,2025-02-05 04:13:46,Bulawayo,-20.156572285275647,28.581353009507215,0,none
TXN0030888,CARD000142,BancABC,FBC Bank,ZIPIT,6051,Money Transfer,35.66,ZWG,2025-02-05 04:16:21,Harare,-17.840431138062232,31.054559284227132,0,none
TXN0058406,CARD003947,CABS,FBC Bank,POS,4814,Telecom/Airtime,26.86,USD,2025-02-05 04:19:27,Chinhoyi,-17.3863104950786,30.16978871227139,0,none
TXN0018113,CARD001725,BancABC,Stanbic Bank,Internet Banking,6051,Money Transfer,129.04,USD,2025-02-05 04:22:34,Bulawayo,-20.141463519438503,28.612136476065462,0,none
TXN0059986,CARD000834,POSB,NMB Bank,POS,5311,Department Stores,111.77,ZWG,2025-02-05 04:28:02,Victoria Falls,-17.910508037286306,25.87426884770462,0,none
TXN0054854,CARD002110,FBC Bank,BancABC,ZIPIT,6051,Money Transfer,85.4,USD,2025-02-05 04:29:03,Bulawayo,-20.142624254813835,28.550678287496797,0,none
TXN0014831,CARD002100,POSB,CABS,ZIPIT,6051,Money Transfer,156.0,USD,2025-02-05 04:38:34,Masvingo,-20.105399345166582,30.856469472834963,0,none
TXN0011641,CARD003261,CBZ Bank,Stanbic Bank,Mobile Money,6051,Money Transfer,30.06,USD,2025-02-05 04:42:10,Kwekwe,-18.943878764459562,29.804746210793176,0,none
TXN0044998,CARD001203,NMB Bank,Steward Bank,POS,5812,Restaurants,123.48,USD,2025-02-05 04:48:38,Victoria Falls,-17.916335909327422,25.836188595077505,0,none
TXN0025318,CARD001666,BancABC,CABS,POS,5651,Clothing,95.01,ZWG,2025-02-05 04:50:55,Mutare,-18.93807352259361,32.673848712982036,0,none
TXN0002387,CARD003793,ZB Bank,POSB,POS,5541,Fuel Stations,13.81,ZWG,2025-02-05 04:58:24,Chinhoyi,-17.35734068295439,30.19235731963749,0,none
TXN0017674,CARD002953,ZB Bank,FBC Bank,ZIPIT,6051,Money Transfer,223.75,ZWG,2025-02-05 05:08:35,Victoria Falls,-17.903730467730615,25.845554701336937,0,none
TXN0017238,CARD001258,Stanbic Bank,Stanbic Bank,POS,5411,Grocery Stores,12.99,USD,2025-02-05 05:15:46,Chinhoyi,-17.347635845222026,30.16550881286721,0,none
TXN0011202,CARD003628,Steward Bank,ZB Bank,ZIPIT,6051,Money Transfer,30.05,USD,2025-02-05 05:27:20,Chinhoyi,-17.370888671972317,30.19337415851282,0,none
TXN0021895,CARD000629,CABS,POSB,POS,5999,Retail - Misc,2.87,USD,2025-02-05 05:30:22,Harare,-17.86884071871182,31.027273941943353,0,none
TXN0015773,CARD002786,BancABC,BancABC,POS,5651,Clothing,35.42,USD,2025-02-05 05:31:43,Kwekwe,-18.90270200021425,29.76681323662423,0,none
TXN0051659,CARD002382,POSB,Ecobank,Internet Banking,6051,Money Transfer,86.58,ZWG,2025-02-05 05:37:40,Mutare,-18.98619300621318,32.648858691292936,0,none
